"gene","variance","is_hvg"
"EDIL3",0.130712330157425,FALSE
"ADAMTS8",0.130697920583056,FALSE
"MAGEA11",0.130675573396918,FALSE
"CCN3",0.130601329605633,FALSE
"YTHDC1",0.130584786272464,FALSE
"AIRIM",0.130563057332772,FALSE
"EXOC1",0.130485385214618,FALSE
"POLR2A",0.130481538741649,FALSE
"SPDYE2",0.130473776525598,FALSE
"DIMT1",0.130466291870984,FALSE
"MOB1A",0.130437143162351,FALSE
"CHD8",0.130429514191883,FALSE
"PRKAA1",0.130363520534454,FALSE
"LRPAP1",0.13035840575087,FALSE
"WDR74",0.130324217243992,FALSE
"RAB36",0.130307606940092,FALSE
"MDFI",0.130279468801415,FALSE
"UBXN2B",0.130259071410723,FALSE
"NDST1",0.130254756891104,FALSE
"ZC3H11A",0.130253943152527,FALSE
"ZC3H11C",0.130253943152527,FALSE
"RBM38",0.130209662483679,FALSE
"ARF5",0.130107086313774,FALSE
"ZSCAN16",0.130094120536038,FALSE
"PTPN22",0.130067636850689,FALSE
"JAG2",0.130066448504386,FALSE
"SLC27A5",0.130052420563107,FALSE
"PANK2",0.13004737285654,FALSE
"MEGF8",0.130039794789984,FALSE
"PEX19",0.130011300786313,FALSE
"CIAPIN1",0.129957619959733,FALSE
"ATP6V1G2-DDX39B",0.129885667296833,FALSE
"DDX39B",0.129885667296833,FALSE
"KLHL24",0.129812035972311,FALSE
"GNAL",0.1297912183969,FALSE
"CYTH2",0.12978991224866,FALSE
"SLC47A1",0.129719925914927,FALSE
"TEX30",0.129678065950942,FALSE
"PARP8",0.129626183304849,FALSE
"MRPS27",0.129608131644483,FALSE
"POLDIP2",0.129606787885688,FALSE
"SCGN",0.129603777137677,FALSE
"EMID1",0.129561893087434,FALSE
"DROSHA",0.129505270287736,FALSE
"DNAJB1",0.129493514096086,FALSE
"ACP1",0.129436146490103,FALSE
"CUL4B",0.129394767238391,FALSE
"RAB26",0.129251579876809,FALSE
"CNOT2",0.129228428487091,FALSE
"ZNF14",0.129211533144235,FALSE
"GTF2H4",0.129185909991724,FALSE
"SMN1",0.129176287217013,FALSE
"SMN2",0.129176287217013,FALSE
"DBP",0.12911139005332,FALSE
"ZFR",0.129095588652314,FALSE
"SLC25A6",0.129051426644518,FALSE
"DHRS9",0.129041965566554,FALSE
"MRPS31",0.129011801953843,FALSE
"SNRPB2",0.128971834431303,FALSE
"DDX23",0.128918518127735,FALSE
"COPS2",0.128903807989565,FALSE
"RBM7",0.128877219529196,FALSE
"EFHC2",0.128870527287811,FALSE
"ZNF702P",0.128689326660161,FALSE
"HSPA8",0.128645411001488,FALSE
"DUSP22",0.12862158735972,FALSE
"SSX2IP",0.12857658320925,FALSE
"PGAM1",0.12855609864422,FALSE
"ECE1",0.128527457305638,FALSE
"CYB5B",0.128490492431737,FALSE
"SLC44A1",0.128475700969427,FALSE
"RANGAP1",0.12843144970298,FALSE
"STX3",0.128393429202629,FALSE
"LIG1",0.128372028282157,FALSE
"CDK13",0.128330831099494,FALSE
"HNRNPH1",0.128322792875313,FALSE
"NAP1L1",0.128307890859132,FALSE
"DEAF1",0.128106347763835,FALSE
"ZMYND10",0.128062333995703,FALSE
"SLCO2A1",0.128016740932659,FALSE
"ATG14",0.128008109286307,FALSE
"PIK3R4",0.128000420547969,FALSE
"MIS12",0.12791221362956,FALSE
"ETHE1",0.127901605503208,FALSE
"ARHGAP26",0.127900941797001,FALSE
"PITPNB",0.127897701867469,FALSE
"DERL2",0.127884526600974,FALSE
"GJB1",0.127836820257714,FALSE
"IL18",0.127810571940869,FALSE
"PDHA1",0.127809839441468,FALSE
"ARHGEF4",0.127774886728048,FALSE
"CHMP3",0.12776959908995,FALSE
"RNF103-CHMP3",0.12776959908995,FALSE
"TAF12",0.127761332192508,FALSE
"TMEM62",0.127729068110428,FALSE
"GALK1",0.12769198633967,FALSE
"STAMBP",0.127678044566178,FALSE
"SOX12",0.12760220246168,FALSE
"ENTPD6",0.127587199733688,FALSE
"MECP2",0.127565129035418,FALSE
"PTPN2",0.127529010400442,FALSE
"ROR2",0.127513686240708,FALSE
"SREBF2",0.127474813423694,FALSE
"CEP162",0.127454592247965,FALSE
"NPIPA5",0.127445927222749,FALSE
"NPIPA7",0.127445927222749,FALSE
"NPIPA8",0.127445927222749,FALSE
"NPIPB10P",0.127445927222749,FALSE
"PKD1P1",0.127445927222749,FALSE
"ACVR1B",0.127422242796389,FALSE
"PELI2",0.127377080550318,FALSE
"BCAT2",0.1273309715622,FALSE
"NCBP2",0.127324580371952,FALSE
"CRK",0.127293342787753,FALSE
"PDPN",0.127281054437833,FALSE
"AQR",0.127261921657576,FALSE
"ARID1A",0.127219982671138,FALSE
"PRRC2B",0.127175314571831,FALSE
"PIERCE1",0.12716791142468,FALSE
"HCFC1R1",0.12713875477635,FALSE
"TPK1",0.127004805613272,FALSE
"SOX17",0.126974387042733,FALSE
"IGF2R",0.12694675879549,FALSE
"CRELD1",0.12694407882535,FALSE
"BAG6",0.126901278457578,FALSE
"AHSA1",0.126892683642396,FALSE
"ZNF253",0.126798471164277,FALSE
"FGGY",0.126729461135514,FALSE
"PICALM",0.126722706097893,FALSE
"SRSF7",0.12666548675198,FALSE
"BLZF1",0.126640747452523,FALSE
"CCND3",0.126611637556245,FALSE
"TAF1",0.126606157898907,FALSE
"TLR2",0.126583722859444,FALSE
"UBE2L3",0.12654851494966,FALSE
"GDPD5",0.126529259914172,FALSE
"LMBRD1",0.126515260904696,FALSE
"NDUFB5",0.126500423782941,FALSE
"SDR39U1",0.12648822425453,FALSE
"SRPRB",0.126466002677154,FALSE
"RPS6KA5",0.126414459148008,FALSE
"NBPF10",0.126398873797854,FALSE
"NBPF12",0.126398873797854,FALSE
"NBPF15",0.126398873797854,FALSE
"NBPF19",0.126398873797854,FALSE
"NBPF20",0.126398873797854,FALSE
"NBPF26",0.126398873797854,FALSE
"NBPF8",0.126398873797854,FALSE
"NBPF9",0.126398873797854,FALSE
"ELOVL1",0.126377041499136,FALSE
"DCX",0.126319357539168,FALSE
"RPS19",0.126169868101705,FALSE
"ATP5MF",0.126116538419041,FALSE
"C1orf21",0.126098834930205,FALSE
"SLC35D2",0.126077524692778,FALSE
"PTBP3",0.126065877374644,FALSE
"POMP",0.126007126984448,FALSE
"AOAH",0.126000633164943,FALSE
"STX7",0.125929241607214,FALSE
"TIPIN",0.125914746749679,FALSE
"TRIM3",0.125900222104643,FALSE
"TBC1D1",0.125890252048347,FALSE
"SS18",0.125855126180059,FALSE
"FAM200C",0.125845550733507,FALSE
"TMEM74B",0.125836653798014,FALSE
"GNPAT",0.125797962480829,FALSE
"CUEDC2",0.125745715981627,FALSE
"SAE1",0.125730504400855,FALSE
"HECTD4",0.125728516961099,FALSE
"CCDC92",0.125726420402759,FALSE
"MAPK8IP3",0.125724620149824,FALSE
"YPEL5",0.125708226728474,FALSE
"DAG1",0.125685400731919,FALSE
"DNTTIP2",0.125673291973537,FALSE
"PENK",0.125620947332645,FALSE
"NUBP1",0.12560848937637,FALSE
"WASF2",0.12558854005207,FALSE
"NDUFA1",0.125570042885039,FALSE
"PLGLB1",0.125552695103983,FALSE
"PLGLB2",0.125552695103983,FALSE
"UST",0.125474668227654,FALSE
"CGREF1",0.125455366649104,FALSE
"HP",0.125446454157864,FALSE
"RPL19",0.125434873213045,FALSE
"SPRY4",0.125384713756759,FALSE
"FANCE",0.125381436608893,FALSE
"RAB33B",0.125346442871826,FALSE
"MAP1LC3B",0.125180467800055,FALSE
"STIMATE",0.125153205415594,FALSE
"GPR6",0.124949406793728,FALSE
"ATP5F1A",0.124939159136413,FALSE
"SERPINB3",0.124909830232381,FALSE
"SERPINB4",0.124909830232381,FALSE
"ABHD17A",0.124870081651717,FALSE
"DDX41",0.1248460151529,FALSE
"GPM6B",0.124785995559147,FALSE
"FIP1L1",0.124778112830895,FALSE
"DIP2C",0.124764144561934,FALSE
"GYPC",0.124760299792117,FALSE
"TIMCC",0.124720079726462,FALSE
"PPP4R3A",0.124699670506201,FALSE
"LETM1",0.124669987555985,FALSE
"PPOX",0.124663708020791,FALSE
"STMN2",0.124633393723724,FALSE
"TMBIM1",0.124552867600656,FALSE
"PRICKLE4",0.124530013478483,FALSE
"TOMM6",0.124530013478483,FALSE
"LHFPL2",0.124495431082829,FALSE
"ZNF410",0.124471826953432,FALSE
"PAQR6",0.124445210133233,FALSE
"HIVEP2",0.124432620910343,FALSE
"ZNF32",0.124418527987442,FALSE
"TEFM",0.124383795523693,FALSE
"ARHGEF2",0.124365965207472,FALSE
"ARHGEF40",0.12436198890753,FALSE
"COL7A1",0.124270965430071,FALSE
"AKT2",0.124199020339542,FALSE
"UBXN8",0.124179883105863,FALSE
"RALGDS",0.124145987632712,FALSE
"RPL18",0.12414344902931,FALSE
"MSX1",0.124059499333603,FALSE
"RFC2",0.124058762506153,FALSE
"CSF1",0.124023727621345,FALSE
"BABAM1",0.124010216138826,FALSE
"MRPL11",0.123994346210072,FALSE
"ALG6",0.123971364060805,FALSE
"TCF12-DT",0.12396237460415,FALSE
"ZNF280D",0.12396237460415,FALSE
"NDUFC1",0.123877198564927,FALSE
"RGS19",0.123838521677719,FALSE
"SHB",0.123817747700678,FALSE
"PCNP",0.123787518039263,FALSE
"UTP11",0.123778439112882,FALSE
"ZBED1",0.123776224862112,FALSE
"PPP6C",0.123769601159045,FALSE
"NELFE",0.123759916467462,FALSE
"ADAT1",0.123742271285707,FALSE
"HDHD3",0.123683644993681,FALSE
"RPP14",0.12359556979195,FALSE
"NDUFB11",0.123580144373058,FALSE
"SLC2A14",0.123553906251703,FALSE
"SLC2A3",0.123553906251703,FALSE
"WDR37",0.12355282084677,FALSE
"CRISP2",0.123489737786826,FALSE
"MIOS",0.123480336101837,FALSE
"NCOA4",0.123451158464606,FALSE
"MOSPD1",0.123406891290641,FALSE
"ADAR",0.123398443111044,FALSE
"ARPC5",0.123360906382435,FALSE
"RPP21",0.12328912955441,FALSE
"TRIM39",0.12328912955441,FALSE
"TRIM39-RPP21",0.12328912955441,FALSE
"MORF4L1",0.123260753409636,FALSE
"EIF3G",0.123249974151001,FALSE
"FAM8A1",0.123241869291461,FALSE
"HMGN1",0.123238934025248,FALSE
"ADD1",0.123206864484756,FALSE
"ADAM19",0.123197962717729,FALSE
"C11orf58",0.123125105017551,FALSE
"TRIM58",0.123089311727855,FALSE
"FAT2",0.12308840838975,FALSE
"ELAVL2",0.123077035168655,FALSE
"H2AC13",0.123042464668028,FALSE
"INTS5",0.123032662281617,FALSE
"ELK4",0.123017034168602,FALSE
"VASP",0.1230111012303,FALSE
"STAG1",0.123004963283533,FALSE
"DDX28",0.122973591188656,FALSE
"TXNDC9",0.122933565175937,FALSE
"TFB1M",0.122919246448613,FALSE
"FAM86B1",0.122915726758471,FALSE
"FAM86B2",0.122915726758471,FALSE
"FAM86C1P",0.122915726758471,FALSE
"FAM86DP",0.122915726758471,FALSE
"FAM86FP",0.122915726758471,FALSE
"TWNK",0.122904969691441,FALSE
"ANKRD13C-DT",0.122849816808593,FALSE
"FEZ2",0.122829563652553,FALSE
"CCNL1",0.122816173314826,FALSE
"EIPR1",0.122813077528055,FALSE
"PPP1R16B",0.122789721292123,FALSE
"SLC45A2",0.122789231468644,FALSE
"MPV17",0.122780261922123,FALSE
"MRM3",0.122765026314415,FALSE
"SRSF8",0.122740962230405,FALSE
"NEK3",0.122679660066791,FALSE
"LCMT2",0.122643276538743,FALSE
"CCNT1",0.122581328099536,FALSE
"ZFYVE26",0.122577171035685,FALSE
"ZNF273",0.122570134416773,FALSE
"ACIN1",0.12250402182076,FALSE
"APTX",0.122467985315079,FALSE
"AGTPBP1",0.122454180227879,FALSE
"PRKAB1",0.122416108414852,FALSE
"MERTK",0.122413829551937,FALSE
"MYOT",0.122403253804576,FALSE
"SLC20A2",0.122353075364668,FALSE
"FAAP100",0.122178509748135,FALSE
"CDC16",0.122152350760963,FALSE
"UFSP2",0.122134066367713,FALSE
"XPO1",0.122131116155692,FALSE
"MSL2",0.122119250408618,FALSE
"CERK",0.122110527287458,FALSE
"EMSY",0.12209830722932,FALSE
"SLC35G2",0.122088863835128,FALSE
"BEND5",0.122018454596932,FALSE
"RPL4",0.12201281045456,FALSE
"RBL2",0.121993070390579,FALSE
"CASP3",0.121960245563111,FALSE
"TBC1D17",0.121929773863537,FALSE
"INTS1",0.121860437875354,FALSE
"QTRT1",0.121854350660803,FALSE
"KRT20",0.121843715735561,FALSE
"UBAP2",0.121832426677278,FALSE
"UFD1",0.121777777674587,FALSE
"PSTPIP1",0.121764235794016,FALSE
"CD72",0.121737420106717,FALSE
"HAUS3",0.121735058691688,FALSE
"JTB",0.121718234900406,FALSE
"FAM111A",0.121695267852126,FALSE
"FADS3",0.121677112329373,FALSE
"MAZ",0.12166076472023,FALSE
"CSNK2A1",0.121628473749866,FALSE
"MAP2K1",0.121604126078279,FALSE
"POLR1G",0.12157502293973,FALSE
"UBE2Z",0.121556622757092,FALSE
"TRAM1",0.121391425171905,FALSE
"CHMP1A",0.12138817411941,FALSE
"KIAA0930",0.121387985574188,FALSE
"PIH1D1",0.121381736102428,FALSE
"MGRN1",0.121316229312398,FALSE
"SLC16A5",0.121279850924138,FALSE
"LCT",0.121272699569904,FALSE
"ERCC1",0.121244077271343,FALSE
"SNX13",0.121197587638173,FALSE
"TMSB4X",0.121191455738259,FALSE
"GMFB",0.121151237444043,FALSE
"BIN2",0.121130691716957,FALSE
"ZNF184",0.121115461913207,FALSE
"CHP1",0.121107637000434,FALSE
"AGFG1",0.121101018984178,FALSE
"CORO2B",0.121097206207088,FALSE
"LIN7A",0.121093931896111,FALSE
"AP3M2",0.121085876991235,FALSE
"ZNF23",0.121077499512854,FALSE
"HADH",0.121060666628021,FALSE
"IFFO1",0.121055515015548,FALSE
"R3HDM1",0.121051903847474,FALSE
"LILRB1",0.12104911326813,FALSE
"CCDC186",0.121030244352614,FALSE
"CARS2",0.121014508982706,FALSE
"NUBPL",0.121012559265211,FALSE
"TMEM9B",0.120996946088474,FALSE
"PDK1",0.120988806506242,FALSE
"TMEM258",0.120934047712442,FALSE
"OTUD4",0.120879471696424,FALSE
"CNPPD1",0.120870284735444,FALSE
"PIP4K2B",0.120855274991223,FALSE
"ARSA",0.120785602175211,FALSE
"BRF2",0.120739973217152,FALSE
"CCR6",0.120724830638865,FALSE
"ABCD1",0.120723514942629,FALSE
"BCAS3",0.120662327337696,FALSE
"ZNF134",0.120618545243341,FALSE
"LSM14A",0.12061579858499,FALSE
"PPP5C",0.120614603630528,FALSE
"OBI1",0.120539416347756,FALSE
"TSGA10",0.120517934684575,FALSE
"DAZAP2",0.12046269073465,FALSE
"TBXAS1",0.120446041775921,FALSE
"CLPP",0.120445277811717,FALSE
"CYP24A1",0.120412708973629,FALSE
"SHMT1",0.12040338528598,FALSE
"TNFAIP1",0.120386621961078,FALSE
"CLOCK",0.120384467740997,FALSE
"RPL36AL",0.120369011103347,FALSE
"ZMYM1",0.120368637330362,FALSE
"LOC102724200",0.120318327917366,FALSE
"TRAPPC10",0.120318327917366,FALSE
"HYAL1",0.120310881812254,FALSE
"PSAP",0.120305306363894,FALSE
"THAP1",0.120296397750467,FALSE
"EIF2S1",0.120288020817948,FALSE
"CCS",0.120241894438396,FALSE
"CAPRIN2",0.120153741826137,FALSE
"PRPF31",0.120091799391084,FALSE
"HLA-DOB",0.120057257788678,FALSE
"CBX5",0.120053188471198,FALSE
"CNN2",0.120006941619801,FALSE
"ABHD10",0.119970046696224,FALSE
"MAX",0.119968248669488,FALSE
"AGMAT",0.119959929569317,FALSE
"XRCC5",0.119940056221444,FALSE
"TSR1",0.119922233428908,FALSE
"GINS4",0.119897597948195,FALSE
"CNOT4",0.119874733132155,FALSE
"RAD1",0.119853017950414,FALSE
"SHARPIN",0.119844284878115,FALSE
"KATNIP",0.119813869633679,FALSE
"PMS2P10",0.119805029015318,FALSE
"PMS2P13",0.119805029015318,FALSE
"PMS2P2",0.119805029015318,FALSE
"PMS2P5",0.119805029015318,FALSE
"PMS2P6",0.119805029015318,FALSE
"PMS2P7",0.119805029015318,FALSE
"GNG5",0.119739861129119,FALSE
"PHACTR4",0.119687453070466,FALSE
"ITM2B",0.119665693808342,FALSE
"DBN1",0.11960367963075,FALSE
"THAP7",0.119590246830469,FALSE
"SRSF4",0.119549161731187,FALSE
"LRRC8E",0.119502752496123,FALSE
"NCOA1",0.119472724833911,FALSE
"DNAAF5",0.119440129189017,FALSE
"TTC33",0.119406602618618,FALSE
"VAMP3",0.119391839980532,FALSE
"FHOD1",0.119350765420984,FALSE
"RGS3",0.11932864929747,FALSE
"ATP5PO",0.119325201022181,FALSE
"CABYR",0.119216896848358,FALSE
"XRCC2",0.119214207144084,FALSE
"RHOF",0.119166941010242,FALSE
"USO1",0.119164844806142,FALSE
"TCF25",0.119157805143089,FALSE
"CYP11B2",0.119141073822539,FALSE
"CLUAP1",0.119137716584375,FALSE
"E2F3",0.119085440467987,FALSE
"ADORA3",0.119068773036011,FALSE
"HPGDS",0.119045849099157,FALSE
"LAPTM4A",0.119026661981351,FALSE
"SH3GLB1",0.119022528828812,FALSE
"RAP1B",0.119011043710628,FALSE
"CLPX",0.118949063514369,FALSE
"SRSF2",0.118944538574359,FALSE
"HBP1",0.118923331377682,FALSE
"USP11",0.11886462116199,FALSE
"FKBP2",0.118845417351538,FALSE
"MLST8",0.11883720824681,FALSE
"SEMA6D",0.118739948315753,FALSE
"HSPB6",0.11872423311725,FALSE
"ATP5PB",0.118722834515738,FALSE
"ARL8B",0.118722267362804,FALSE
"CDK18",0.118707896731633,FALSE
"CHST7",0.118695253861556,FALSE
"SNX2",0.118684459335368,FALSE
"CALCRL",0.11863085303756,FALSE
"UNC50",0.118599845417267,FALSE
"SLC7A11",0.11859577549568,FALSE
"ZNF638",0.11852637254454,FALSE
"ZNF322",0.118524075904844,FALSE
"CPEB1",0.118523048138593,FALSE
"CHMP7",0.118519956300218,FALSE
"GABPB1",0.118447338298746,FALSE
"GABPB1-IT1",0.118447338298746,FALSE
"CGGBP1",0.118446500129748,FALSE
"PHKA1",0.118439515682907,FALSE
"CBX6",0.118437114363936,FALSE
"FAM131A",0.118419715977225,FALSE
"USP6NL",0.118373169109558,FALSE
"PAPOLA",0.118364845714776,FALSE
"DECR2",0.118316978248354,FALSE
"SNRNP70",0.118296698321683,FALSE
"RPSA",0.118295573392485,FALSE
"UBE3B",0.118283983857502,FALSE
"CARS1",0.118261109470972,FALSE
"ANKLE2",0.11825515436029,FALSE
"DHX8",0.118221669988586,FALSE
"DDX18",0.118205175093474,FALSE
"TRIOBP",0.118176602325845,FALSE
"TUBBP5",0.118119644559275,FALSE
"ACSM3",0.118111052264603,FALSE
"SEPTIN9",0.118094530391086,FALSE
"CERS1",0.118077840001012,FALSE
"GDF1",0.118077840001012,FALSE
"FURIN",0.118049815464178,FALSE
"CEP192",0.118025988826168,FALSE
"ZNF268",0.118014355789873,FALSE
"TDRD1",0.117890209585611,FALSE
"RAB3GAP1",0.117873959895531,FALSE
"POGZ",0.117867599125127,FALSE
"SMIM48",0.117845034685933,FALSE
"TERF2",0.117811982344236,FALSE
"STRN4",0.117786424155027,FALSE
"TMED10",0.117774208571369,FALSE
"CYP27B1",0.117723327167394,FALSE
"VIPR1",0.117660591292956,FALSE
"UBE2B",0.117635426456924,FALSE
"KLK14",0.117588319749697,FALSE
"PBX2",0.117548475162683,FALSE
"ARRB2",0.11754396720084,FALSE
"EIF3I",0.117503794906193,FALSE
"ZPR1",0.117494790060097,FALSE
"CPS1",0.117487663047449,FALSE
"PRMT2",0.117478049573767,FALSE
"VAPA",0.117453201397802,FALSE
"SPAG6",0.117451187670148,FALSE
"ALG9",0.117433921775548,FALSE
"ATP2B2",0.117425101866359,FALSE
"NAA40",0.117385386791626,FALSE
"MARK1",0.11737980568528,FALSE
"ZNF606",0.117376265229717,FALSE
"PHB2",0.117376257751169,FALSE
"YBX2",0.117367814907542,FALSE
"POLR1E",0.117363522845248,FALSE
"TTC23",0.117237635054269,FALSE
"MEA1",0.117180762584097,FALSE
"DCTN3",0.117179069712402,FALSE
"PARK7",0.117157621353825,FALSE
"PUDP",0.117156951763448,FALSE
"PIGC",0.117139527916322,FALSE
"CXXC4",0.117120099400241,FALSE
"DLG1",0.11709879943872,FALSE
"RASL11B",0.117047475001585,FALSE
"S100PBP",0.117026329611355,FALSE
"ARCN1",0.117004813564177,FALSE
"WAC",0.116974429370834,FALSE
"ASNSD1",0.116927546482582,FALSE
"ZGPAT",0.116869693840618,FALSE
"REX1BD",0.116859434730356,FALSE
"BLM",0.116794848538089,FALSE
"ANKRD6",0.116793774502261,FALSE
"CRYBB2",0.116791501407662,FALSE
"SCG3",0.116786141861147,FALSE
"PPME1",0.116783440747917,FALSE
"RPL6",0.11676670501042,FALSE
"RPL6P27",0.11676670501042,FALSE
"ARL2BP",0.116759998773022,FALSE
"LINC00339",0.11675479375457,FALSE
"ZBED2",0.116752409446002,FALSE
"MYO1E",0.11672141387195,FALSE
"RNH1",0.116717440820511,FALSE
"NISCH",0.116708880786231,FALSE
"CNKSR1",0.11667776447755,FALSE
"ABCA5",0.116676065281303,FALSE
"OSBPL2",0.116671724257295,FALSE
"STUB1",0.116616915724039,FALSE
"SH3GL2",0.116603078506929,FALSE
"ASAP1",0.116559721418496,FALSE
"PC",0.11655739174817,FALSE
"CARD9",0.116557375545549,FALSE
"LST1",0.116547899039016,FALSE
"NPAT",0.116541486035573,FALSE
"NFKBIE",0.116451918469005,FALSE
"RAB7A",0.116411643153826,FALSE
"CAB39",0.116397076562054,FALSE
"KLC2",0.11638698246383,FALSE
"MGA",0.116378511620861,FALSE
"CYTH1",0.116375583875558,FALSE
"YME1L1",0.11631088151889,FALSE
"ZNF26",0.116302535099119,FALSE
"PDE6D",0.116280377240778,FALSE
"FAM50B",0.116261789380371,FALSE
"CHRNA5",0.116213759074765,FALSE
"SLC35F2",0.116188367460174,FALSE
"PREB",0.116172534441167,FALSE
"BMP5",0.116170016022707,FALSE
"CDH7",0.116154152172171,FALSE
"PTPN11",0.116127338579669,FALSE
"MFAP3",0.116111439690731,FALSE
"CSTF1",0.116083065243357,FALSE
"NDUFB2",0.116061939110986,FALSE
"SSBP3",0.116058462517924,FALSE
"EDF1",0.115988185618559,FALSE
"NOL12",0.115975540849805,FALSE
"PITPNM1",0.11594865554508,FALSE
"PARP4",0.115944758804414,FALSE
"PCYT2",0.115929543837982,FALSE
"COA1",0.115886074156027,FALSE
"ATRNL1",0.115822904947167,FALSE
"IL1R2",0.115815699721055,FALSE
"IDH3A",0.115765255397158,FALSE
"CDCA4",0.115743238528539,FALSE
"TMEM186",0.115729858468884,FALSE
"PRND",0.115714709372498,FALSE
"KNTC1",0.115666074848254,FALSE
"SLF2",0.11566274732772,FALSE
"SRSF9",0.115653516838519,FALSE
"COPS3",0.115647847583134,FALSE
"GHRH",0.115603129701421,FALSE
"DLEU1",0.115602594470575,FALSE
"LOC102724594",0.115581082813933,FALSE
"U2AF1",0.115581082813933,FALSE
"EWSR1",0.115531564201855,FALSE
"NSD2",0.115485012265619,FALSE
"DENND10",0.115473581357143,FALSE
"DENND10P1",0.115473581357143,FALSE
"HELZ",0.115449374002662,FALSE
"TYK2",0.115422723535763,FALSE
"DVL3",0.115325380008754,FALSE
"PDE4DIPP2",0.115283096947804,FALSE
"METTL25B",0.115257607756147,FALSE
"UTP25",0.115193193722989,FALSE
"AVEN",0.115188881185723,FALSE
"YEATS4",0.115182708411395,FALSE
"SV2A",0.115157321962188,FALSE
"MARS1",0.115148329954438,FALSE
"LIPG",0.115125027999103,FALSE
"CYB5R4",0.115122206587763,FALSE
"MDH1",0.115099438481152,FALSE
"ATMIN",0.115085238348243,FALSE
"POF1B",0.115080946583208,FALSE
"PSMB1",0.115077393369957,FALSE
"CDYL",0.11506597966067,FALSE
"ZDHHC24",0.115016705725629,FALSE
"DHRS12",0.114985044563696,FALSE
"FICD",0.114962920878737,FALSE
"GNG7",0.114959694074701,FALSE
"SMARCB1",0.114955217509834,FALSE
"NPIPA1",0.114928770629655,FALSE
"RPLP2",0.114928547945242,FALSE
"NDUFA8",0.114888703768973,FALSE
"CTNND1",0.114885744381154,FALSE
"TMX2-CTNND1",0.114885744381154,FALSE
"HBEGF",0.11488164422085,FALSE
"ORC2",0.114876587568225,FALSE
"PRPF6",0.114866148922367,FALSE
"DAXX",0.114794549672041,FALSE
"NBEAL1",0.11475006585225,FALSE
"CSNK2B",0.114727969454101,FALSE
"HOOK1",0.1146689682448,FALSE
"MYDGF",0.114668701738998,FALSE
"NUP58",0.114574090232391,FALSE
"SNX27",0.114562459394191,FALSE
"TNFRSF14",0.114547700096146,FALSE
"WNT7B",0.114539327202176,FALSE
"DHX30",0.114464802045866,FALSE
"JOSD1",0.114411178018229,FALSE
"PDCD6IP",0.114381450050283,FALSE
"SEC13",0.11437673891584,FALSE
"RFWD3",0.114338375151304,FALSE
"TANK",0.114335947138027,FALSE
"DDX50",0.114325066465475,FALSE
"GALNT12",0.114325053848,FALSE
"HDAC9",0.114276300690777,FALSE
"MACROH2A1",0.114269200825528,FALSE
"XRCC6",0.114255915237872,FALSE
"ATAD2B",0.114253068970149,FALSE
"PLEKHA6",0.114244607395774,FALSE
"VSTM4",0.114228481392665,FALSE
"PHF2",0.114223834972308,FALSE
"ZNF177",0.114182671313394,FALSE
"ZNF559-ZNF177",0.114182671313394,FALSE
"CCNF",0.114171326668834,FALSE
"CD209",0.114124118989681,FALSE
"NALF2",0.114080888920794,FALSE
"LAG3",0.114077947641872,FALSE
"DUS4L",0.114060443724003,FALSE
"FAM120A",0.114059504145772,FALSE
"GYG2",0.114029202698667,FALSE
"NME6",0.113961555884872,FALSE
"POLR1C",0.11391446806068,FALSE
"RPS8",0.113867235125954,FALSE
"NGFR",0.113835879581112,FALSE
"APEX1",0.113828129638628,FALSE
"SLC3A2",0.113809018379649,FALSE
"TTBK2",0.113794651178448,FALSE
"THTPA",0.113712876417737,FALSE
"PAF1",0.11370402384964,FALSE
"LOC103021295",0.113661676638357,FALSE
"UBE2G1",0.113661676638357,FALSE
"TMEM43",0.113660334220693,FALSE
"ARID4A",0.113645588748513,FALSE
"ZNF204P",0.11363719365625,FALSE
"COX4I1",0.113589991371573,FALSE
"CENPA",0.113561651097648,FALSE
"CARMIL1",0.113549714552911,FALSE
"NIPSNAP3B",0.11352491535262,FALSE
"SGSH",0.113514911629215,FALSE
"PCDH1",0.113494312134345,FALSE
"DDX1",0.113415047862013,FALSE
"ASAP1-IT1",0.113411411064603,FALSE
"PARP3",0.113354568561596,FALSE
"BCL2L2-PABPN1",0.113292704806842,FALSE
"PABPN1",0.113292704806842,FALSE
"KPNB1",0.113274977756252,FALSE
"EDEM2",0.11327139248471,FALSE
"INTS3",0.11323916133265,FALSE
"PARM1",0.11322403889015,FALSE
"NDUFA9",0.113221652412972,FALSE
"NIPAL3",0.113217470996021,FALSE
"PRR13",0.113174578029424,FALSE
"TMEM177",0.113171135442659,FALSE
"CHMP4A",0.113141753493088,FALSE
"USF2",0.113082932165392,FALSE
"GAK",0.11307522769508,FALSE
"MTMR9",0.113064423612154,FALSE
"TTI1",0.113055042113716,FALSE
"METTL2A",0.113032393846199,FALSE
"TUBGCP4",0.113025758042752,FALSE
"CD6",0.113014721461262,FALSE
"STK10",0.113004331018825,FALSE
"IGKV1D-8",0.112997365079481,FALSE
"GTF2IRD1",0.112989559867929,FALSE
"ABCF2",0.112889563914222,FALSE
"ACADL",0.112830485356811,FALSE
"DDX56",0.11281653149057,FALSE
"DGKD",0.112807908830154,FALSE
"SNRPA",0.112801692002027,FALSE
"HMGB3P1",0.11278353939141,FALSE
